Rifle,Colorado,60.7,24,13.8
Homelake,Colorado,58.8,24.4,7.8
Timnath,Colorado,62.3,34,15.1
Tiffany,Colorado,62.9,30.5,16.6
Pueblo Army Depot,Colorado,67.4,35.9,12.4
Craig,Colorado,57.9,25.6,16.1
Montrose - Airport,Colorado,63.4,34.6,9.6
Bloom,Colorado,67.9,36.8,12.6
Mount Elbert,Colorado,50,20.1,12.2
Starkville,Colorado,66.9,37.1,15.6
Conejos,Colorado,64.2,32.2,13.2
Mesa Verde National Park,Colorado,62.4,36.7,18.1
Lay,Colorado,57.4,28.7,16.2
La Junta - South Dry Creek,Colorado,68.8,34,13.6
Collbran,Colorado,60,32,15
Parachute,Colorado,66.4,35.8,15.8
Lake City,Colorado,52.7,17.6,20.7
Red Lion,Colorado,65.2,33.8,16.7
Bovina,Colorado,63,31.5,13.9
Fondis,Colorado,,,16.5
Westminster,Colorado,65.4,34.2,18.2
Mosca,Colorado,57.6,30,11.2
Lemon Dam,Colorado,56.4,29.1,30.3
Sugarloaf,Colorado,49.2,20.6,17.5
Marvine Ranch,Colorado,54.1,20.3,26.6
Divide,Colorado,57,21.8,16.9
Sawpit,Colorado,,,17.2
Naturita,Colorado,69,37.3,12.6
Tabernash,Colorado,66.4,34.2,26.8
Hyde,Colorado,58,36.1,17.8
Molina,Colorado,61.7,30.6,14.9
Greeley,Colorado,64,32,12.1
Pleasant View,Colorado,68.2,35.5,10.9
Hamilton,Colorado,57.2,28,15.9
Cheyenne Wells,Colorado,66.7,36.5,15.9
El Jebel,Colorado,59.7,36.2,19.5
Brighton,Colorado,65.4,34.9,14.1
Joes,Colorado,65.4,36.1,17.7
Palisade Lakes,Colorado,56.4,21.5,22
Hasty,Colorado,69.7,38.4,12.3
Yampa,Colorado,53.5,25.3,16.4
Fruitvale,Colorado,64,39,8.6
Hugo,Colorado,65.4,32.4,13.9
Kassler,Colorado,65.9,36.4,17.6
Hinman Reservoir,Colorado,65.1,38.5,9
Steamboat Springs,Colorado,55.7,22.1,23.8
Crested Butte,Colorado,51.5,17.9,23.6
Pierce,Colorado,63,31.8,13.3
Salt Creek,Colorado,68.7,36.2,11.9
Kelker,Colorado,62.2,35.5,15.8
Pike National Forest,Colorado,51,23,23.6
Akron,Colorado,62.8,36.6,16.7
Lewis,Colorado,64.6,33,13.1
Maybell,Colorado,59.6,25,12.4
Colorado Springs,Colorado,62.2,35.8,16.5
Roggen,Colorado,66.2,31.2,16.2
Chimney Rock,Colorado,63.7,25.6,18.1
Gardner,Colorado,53.1,28.2,13
Chromo,Colorado,62.7,25.8,17.5
Idaho Springs,Colorado,44.6,22.2,30.8
Simpson,Colorado,,,19.4
Lone Oak,Colorado,68,38.9,16.8
Eldorado Springs,Colorado,64.3,38.2,18.7
Silver Plume,Colorado,44.3,19.7,21.8
Cripple Creek,Colorado,52.6,29.7,
Walden,Colorado,52.6,21.5,10.5
Irwin,Idaho,56.6,28.2,18
Ahsahka,Idaho,63.8,40.1,25.1
Sandpoint,Idaho,57,34,30.6
Boise,Idaho,63.6,41.3,11.7
Ashton,Idaho,54.9,28,17.9
Jerome,Idaho,59.6,36.8,10.8
Reynolds,Idaho,55.5,35.5,22.1
Tetonia,Idaho,53,25.5,16.7
Clarkia,Idaho,50.9,35.7,38.8
Payette,Idaho,65.5,37.3,9.7
Hill City,Idaho,56.2,26.2,14.5
Priest River,Idaho,56,32,31.1
Hailey,Idaho,57.1,28.8,15.9
Cascade,Idaho,55.1,22.4,32.3
Arbon,Idaho,58,31.1,16.1
Letha,Idaho,65.1,37.7,12.6
Kootenai,Idaho,56.6,34.4,31.9
Osburn,Idaho,55.8,33.3,36.9
Hazelton,Idaho,64,35,10.3
Mountain Home,Idaho,64,39,8.3
Preston,Idaho,59.2,32,16.7
Crouch,Idaho,62.3,31.9,26.5
McCall - Sheep Bridge,Idaho,51,19.9,17.1
Gibbonsville,Idaho,56.4,27.6,16.3
Powell,Idaho,56,29.4,38.6
Elk River,Idaho,56.5,31.3,37.3
Orofino,Idaho,56.1,30.6,39.7
Albion,Idaho,61,31.2,13.9
Midasville,Idaho,51.7,21.4,
Kooskia,Idaho,59.9,37.3,24.4
Dubois,Idaho,56,30,10.1
Naples,Idaho,57.9,34.6,21.9
Kuna,Idaho,63.3,35.9,9.8
Grand View,Idaho,59.7,31.9,8.3
Coeur d'Alene,Idaho,59.1,36.9,25.2
Rigby,Idaho,57.4,33.4,
Yellow Pine,Idaho,55,24,26.7
Tensed,Idaho,56.2,29,18.1
Conant,Idaho,60.6,32.5,10.7
Lava Hot Springs,Idaho,58.7,31.9,16.8
Leggit Lake,Idaho,56.6,24.9,26
Martin,Idaho,54.6,32.3,15.5
Twin Falls,Idaho,62.4,37.5,10.7
Pierce-Headquarters,Idaho,59.4,36.4,9.2
Wilder,Idaho,65.9,37.5,8.8
Idmon,Idaho,52.6,25.2,17.4
Atlanta,Idaho,55.7,25.2,28.5
Bickel,Idaho,63,34.9,9.3
Parma,Idaho,64.8,36.3,10.1
Hamer,Idaho,58.5,26.7,8.9
Sula,Idaho,60.5,33.6,14.3
St Maries,Idaho,59.3,35.4,28.1
Chilly Barton Flat,Idaho,54.5,24,8.1
Craigmont,Idaho,57,34,20.3
Pocatello,Idaho,61.2,36,12.8
Gooding,Idaho,61,37,8.9
Grace,Idaho,56.9,29.2,14.7
Burley,Idaho,61.6,33.1,9.7
Challis,Idaho,57,29.6,10.1
Nampa,Idaho,64.7,37.7,11
Bruneau,Idaho,61.8,31.7,13.1
Sugar City,Idaho,55.9,30.7,11.8
Island Park,Idaho,51.6,22.5,28.8
Hayden,Idaho,57,35,25.4
Pioneerville,Idaho,,,27.8
Kimberly,Idaho,61.5,35.2,11.2
Forney,Idaho,48,23,21.4
Palisades,Idaho,56,31,18.7
Oldtown,Idaho,58,32.2,26
May,Idaho,58.5,26.9,7.8
Green Creek,Idaho,56.7,34.6,20.8
Wendell,Idaho,63.2,35.8,9.8
Lewiston,Idaho,66.3,41.2,13.2
Lake Fork,Idaho,54,27,26.3
Driggs,Idaho,54,25.8,16
Spencer,Idaho,55.4,23.4,18.9
Pollock,Idaho,66,41.4,16
Glenn's Ferry,Idaho,61.6,36.3,19.3
Oakley,Idaho,61.5,35.4,10.8
Middle Fork Lodge,Idaho,59.5,29.1,15.9
Clark Fork - East,Idaho,57.1,33.3,33.9
Mackay,Idaho,56,28,9.5
Atomic City,Idaho,57.1,27.2,8.7
Springfield,Idaho,59.6,33.7,11.6
New Meadows,Idaho,56.9,25.5,23.4
Wallace,Idaho,56,35.2,37.3
Sterling,Idaho,54.6,26.4,15.8
Dayton,Idaho,59.9,32.6,14.6
Warren,Idaho,53.3,21.4,24.8
Josephson,Idaho,65,37.2,10.6
Moore,Idaho,56.1,27.6,9.5
Kellogg,Idaho,57,33,30.7
Sun Valley,Idaho,54.6,24.5,18.3
Meridian - South,Idaho,63.9,36.5,11.3
Homedale,Idaho,66,35.6,7.7
Iona,Idaho,58.7,32.4,12.2
Wayan,Idaho,53.2,25.7,17.5
Moreland,Idaho,59.1,32.4,10.6
Cottonwood,Idaho,56.2,34.4,20.9
Avery,Idaho,60,34.2,32.4
Lightfoot,Idaho,55.8,27,26.3
Alameda,Idaho,60.5,36.2,13.6
Rogerson,Idaho,60.2,31.8,9.3
Fuller,Idaho,62.2,36.4,9.4
Murphy Hot Springs,Idaho,57.8,30.9,17
Kamiah,Idaho,64.2,37.8,22.7
Winchester,Idaho,54.4,32.3,23.7
Yellowpine - Cox Creek,Idaho,55.6,23.9,26.8
Salmon,Idaho,60,28,10.6
Dixie - Airport,Idaho,61.9,34.9,24
Bonner's Ferry,Idaho,58,34,22.7
Malad City,Idaho,60.1,32.3,13.2
Idaho City,Idaho,60.9,28.3,22.6
Bellevue,Idaho,58,29,14.8
Barber,Idaho,59,35,19.3
Dixie,Idaho,51.4,21.1,28.3
Macks Inn,Idaho,50.3,19.6,21.6
Parker,Idaho,56,27.7,14.2
American Falls,Idaho,60.1,34,11.9
Huston,Idaho,63.7,39.1,9.7
Minidoka,Idaho,59.8,28.7,16.9
Smelterville,Idaho,59,35,30.9
Stanley,Idaho,52,18.1,13.5
Fort Hall,Idaho,60,31.8,10.6
De Smet,Idaho,57.3,34.1,25.2
Idaho Falls,Idaho,59.1,33,14.3
Ola,Idaho,62.9,33.3,21.4
Hagerman,Idaho,65.4,36.5,10.2
Shelley,Idaho,54.6,28.3,15.8
Clayton,Idaho,58.1,30.7,7.4
Murtaugh,Idaho,62.6,35,10.4
Winchester Lake State Park,Idaho,54.8,33.6,22.5
Burley - Airport,Idaho,59.4,36.4,9.2
Big Creek,Idaho,54.1,22.3,26.9
Shoshone,Idaho,61.9,34.4,10.1
Lowell,Idaho,62,35,26.2
Burke,Idaho,59.4,36.4,9.2
Mollys Nipple,Idaho,59.1,30.8,12.2
McCammon,Idaho,59.9,31.9,15.8
Caldwell,Idaho,65,36,10.4
Larson,Idaho,55.8,32.2,42.9
Greencreek,Idaho,57.3,34,18.4
Rexburg,Idaho,56.5,30.1,13.2
Elk City - North Star Ranch,Idaho,56.6,34.8,20.4
Bliss,Idaho,64.5,35.6,9.3
Silverton,Idaho,57.1,34.1,39.9
Fruitland,Idaho,63.7,38.1,10.2
Castleford,Idaho,62.5,35.8,10
Winsper,Idaho,55.3,31,11.9
Pierce,Idaho,55.6,29.5,41.3
Lemhi,Idaho,55,23.5,8
Falls City,Idaho,62.7,37,9.4
Carmen,Idaho,59.1,31.9,9.9
Meridian,Idaho,63,39.7,11.7
Howe,Idaho,58.4,29,8
Georgetown,Idaho,55.7,26.5,15.8
Rockland,Idaho,62.9,34.6,12.1
Cyanide Gulch,Idaho,56.1,28,17.4
Moscow,Idaho,58.1,36.6,23.7
Emmett,Idaho,65,38,12
Falcon,Idaho,52.3,31.8,57.7
Porthill,Idaho,56.7,37.7,22.7
Eden,Idaho,60.1,35.3,10.8
Lucile,Idaho,67.2,40.8,17.1
Stites,Idaho,64.3,36.4,24.2
Malta,Idaho,62.2,32.2,11
Shoup,Idaho,58,31.6,14.4
Declo,Idaho,60.9,35.1,9.5
Corral,Idaho,55.1,24.3,11.9
Cascade - Deadwood Reservoir,Idaho,54.1,23.1,44.4
Eagle,Idaho,60.6,38.6,18.9
Reubens,Idaho,55.1,32.7,21.6
Geneva,Idaho,54.3,21.9,13.5
Franklin,Idaho,60.3,31.1,14.9
Grouse,Idaho,53.6,20.6,12.1
Placerville,Idaho,61.5,36.9,18.6
Pine,Idaho,,,21.8
Big Cedar,Idaho,62.5,37.1,
St. Marie's,Idaho,57,38,18.1
Gray,Idaho,54.2,25.3,16
Cambridge,Idaho,62.5,33.5,19.9
Fairfield,Idaho,57.1,26.1,14.6
Grangeville,Idaho,57.8,35.3,23.5
Coolin,Idaho,53,32,31.1
Mesa,Idaho,60.9,36.1,21.1
Hollister,Idaho,61.2,34.4,9.9
Soda Springs - The Narrows,Idaho,53.5,22.8,15.5
Cobalt,Idaho,57.2,24.8,16.8
Filer,Idaho,60.3,37.2,9.8
Swan Valley,Idaho,56,30.8,19.7
Sebree,Idaho,64.5,35.7,10
Heyburn,Idaho,61.1,33.8,9.8
Saint Charles,Idaho,53,30,10.5
Grangeville - Nezperce National Forest,Idaho,59,37,23.9
King Hill,Idaho,67.6,36.3,9.1
Hammett,Idaho,66.8,38.3,7.7
Conda,Idaho,54.2,26,18.9
Montpelier,Idaho,56,26.6,14.1
Soda Springs,Idaho,53.5,24.2,20
Carey,Idaho,55.5,30.4,15.5
Stibnite,Idaho,51.4,23.6,31.1
Mountain Home Air Force Base,Idaho,66.9,37,7
Weippe,Idaho,57.3,30,41.2
Clark Fork,Idaho,56.9,35.4,31.9
Indian Valley,Idaho,54.7,27.1,22.2
Ketchum,Idaho,51.3,18.6,24.7
Elk City - Yellowpine Bar,Idaho,62.2,35.5,21.8
Richfield,Idaho,59.3,31.4,10.5
Nezperce,Idaho,57,34,19.9
Weiser,Idaho,65.1,36.8,11.6
Swan Falls Dam,Idaho,67.9,42.6,7.9
Arco,Idaho,57.5,27.4,9.5
Triumph,Idaho,55.7,20,17.6
Fenn,Idaho,61.4,37.2,37.9
Rupert,Idaho,61.4,33.3,9.5
Plummer,Idaho,57,36,26.7
Lowman,Idaho,61.3,30.1,27.9
Careywood,Idaho,56,34,24.1
Picabo,Idaho,57.7,27.5,12.9
Princeton,Idaho,58.6,33.4,24.5
Mud Lake,Idaho,55,26,8.3
Peck,Idaho,64.6,38.7,25.3
Bear Lake,Idaho,54.5,28.6,10.4
Ferdinand,Idaho,55.9,37.6,22.1
Deer Point,Idaho,47.5,32.9,19.6
Border,Idaho,53,23,13.5
Fruitvale,Idaho,61.5,34.9,24.6
Garden Valley,Idaho,59.9,27.8,24.2
Buhl,Idaho,62.8,37.1,8.6
Elk City,Idaho,56.7,26,29.9
Murphy,Idaho,61.2,34.7,10.5
Felt,Idaho,52.6,26.5,21.8
Sweet,Idaho,63.1,32.8,19.7
Arbon Valley,Idaho,57,32,11.6
Aberdeen,Idaho,59.4,30.2,8.9
Ruby,Idaho,61.1,35.1,9.9
McCall,Idaho,54.2,27.2,25.7
Iadho,Idaho,58.4,31.8,14.2
Obsidian,Idaho,51.4,19.1,14.4
Alpha,Idaho,55.6,24,25.1
Banks,Idaho,62.1,31.8,23.9
Ucon,Idaho,56.8,30.9,10
Snake River,Idaho,64.1,39.3,13.8
Mullan,Idaho,56.4,34.2,38
Rutherfordton,North Carolina,70.8,44.4,51.2
Red Springs,North Carolina,---,---,45.7
Providence,North Carolina,70.5,47,42.9
Barium Springs,North Carolina,70.9,46.4,46.6
Asheboro,North Carolina,70.8,49.2,45.5
Gatesville,North Carolina,71.5,46.4,48.5
Enfield,North Carolina,,,44
Polkton,North Carolina,72.4,50.2,45.9
Sloan,North Carolina,74.1,49.5,51.8
Turnersburg,North Carolina,,,45.9
Hayesville,North Carolina,67.9,43.4,59.5
Columbia,North Carolina,71.5,50.2,50.4
Highlands,North Carolina,62.6,42.2,82.3
Halifax,North Carolina,71.8,48.9,46.2
Jackson,North Carolina,71.1,47.9,46.5
Wilson,North Carolina,73,50,46.8
Hendersonville,North Carolina,67.8,44.1,56.7
Everetts,North Carolina,71.9,50,48.5
Royal Pines,North Carolina,67,44,47
Moncure,North Carolina,72.4,46.2,46.6
Raleigh - Wake Technical Community College,North Carolina,72.5,49.5,48.1
Roxboro,North Carolina,69.4,45.8,44.5
Morrisville,North Carolina,70.8,48.5,42.6
Belmont,North Carolina,69.8,49.1,45.7
Hildebran,North Carolina,69.2,47.9,47.6
Cape Hatteras,North Carolina,68.9,56.3,58
Waverly Place,North Carolina,70.3,48.4,46.3
Patterson,North Carolina,63.5,44.6,49.2
North Fork,North Carolina,,,49.5
Caroleen,North Carolina,72.8,47.1,50.6
Concord,North Carolina,72,48.4,46.1
Cedar Island,North Carolina,72.1,54,57.1
Naples,North Carolina,67,42.4,51.8
Smithfield,North Carolina,72.9,48.4,47.4
Toast,North Carolina,69.2,44.1,46.1
White Oak,North Carolina,,,47
Catawba - North,North Carolina,66.4,48.6,44.9
Bent Creek,North Carolina,66.6,42.6,41.8
Nantahala,North Carolina,68,45,63.6
Cooper Estates,North Carolina,,,45.1
Wilmington,North Carolina,74.1,53.8,57.6
Whiteville,North Carolina,74.8,51.4,49.8
Bayboro,North Carolina,73.6,51.4,54.5
Rougemont,North Carolina,70.9,45.6,44.2
Butner,North Carolina,,,45.8
Aurora,North Carolina,71.7,53.1,49.5
Lincoln Park,North Carolina,72.8,52.8,49.3
Graham,North Carolina,70.6,47.2,44.7
Walnut,North Carolina,69.3,46.1,44.2
Shiloh,North Carolina,69.8,50.7,47.9
Erwin,North Carolina,72.1,49,48.2
Fairfield,North Carolina,72.8,46.2,
Wendell,North Carolina,,,45.3
James City,North Carolina,71,50,52.4
Webster,North Carolina,69,43.2,48.7
Surf City,North Carolina,72.7,50.9,55.3
Morganton,North Carolina,70.7,46,49.5
Holly Springs,North Carolina,70.9,46.6,
Mocksville,North Carolina,70.9,45.7,44.8
Cape Carteret,North Carolina,71,53.4,
Kinston,North Carolina,74.9,52.5,48.6
Nashville,North Carolina,71.5,48.3,45.5
Lake Butner,North Carolina,,,42.1
Jefferson,North Carolina,63.3,40.3,47
Otto,North Carolina,67.9,41.9,71.3
Long View,North Carolina,68,46,47.7
Eubanks,North Carolina,69.6,47.6,45.4
North Wilkesboro,North Carolina,69,43,49.6
Wikesboro,North Carolina,,,50.5
Lake Lure,North Carolina,,,54.9
Hickory - Lake Hickory,North Carolina,69.8,47,49.5
Louisburg,North Carolina,71.4,46.2,45.1
Fontana Dam,North Carolina,69.6,46,56.1
Randleman,North Carolina,68.5,43.7,45.6
Pope Air Force Base,North Carolina,73,50,45.7
South Gastonia,North Carolina,70.9,48.6,43.6
Hamlet,North Carolina,73.7,48.4,47.8
Roanoke Rapids,North Carolina,69.9,47.7,45.9
Crouse,North Carolina,70.5,47.4,47.1
Goldsboro,North Carolina,72,53,52.2
Henderson,North Carolina,70.4,46.9,45.5
Pisgah Forest,North Carolina,67.6,41.5,63.5
Washington - Main Street,North Carolina,73.2,51.7,50.2
Gibson,North Carolina,74.5,50.7,47.1
Ashville,North Carolina,66.7,45.9,37.7
Alamance,North Carolina,70.8,47.7,44
Reidsville,North Carolina,70.8,48.1,43.6
Mount Holly,North Carolina,,,45.4
Southport,North Carolina,72.6,54.4,52.4
Dudley,North Carolina,73.3,50.2,49.5
New Bern,North Carolina,73.9,51.5,57.5
Watha,North Carolina,74.5,50.8,51.2
Weldon,North Carolina,71.4,48,44.1
Wallace,North Carolina,74.2,48.8,54.2
Warsaw,North Carolina,72.3,47.3,51.1
Manteo,North Carolina,70,53,46.6
Swanquarter,North Carolina,72.2,52.3,51.4
Chapel Hill,North Carolina,67.6,42.8,39.3
Spruce Pine,North Carolina,64.9,38.4,56
Charlotte,North Carolina,70.9,48.8,41.6
Mount Airy,North Carolina,68.1,42.4,46.8
Swannanoa - Beetree Reservoir,North Carolina,59.5,42.2,50.4
East Arcadia,North Carolina,73.5,49,49.9
Laurel Springs,North Carolina,62.3,38.7,54.9
Shelby,North Carolina,71.4,47.2,48
Boone,North Carolina,61.6,40.6,55.6
Richlands,North Carolina,72.7,48.6,54.6
Neuse,North Carolina,,,44.9
Boiling Spring Lakes,North Carolina,71,53,52
Black Mountain,North Carolina,67.6,43.3,47.8
Hoffman Forest,North Carolina,73.6,48.1,55.8
Rocky Mount - Sunset Park,North Carolina,,,45.2
Avery Creek,North Carolina,66,42,41.4
Bahama,North Carolina,70.9,45.1,43.1
Cary,North Carolina,70.8,50.2,46.1
Greensboro - Idlewood,North Carolina,69.2,46.1,43.4
Sanford,North Carolina,72.4,47.1,48.2
Elkins Hills,North Carolina,71.7,50.3,44.5
Barnesville,North Carolina,73.5,50.1,48.7
Apex,North Carolina,70.4,49.2,47.4
Southern Pines,North Carolina,73.2,50,49.2
Rocky Brook,North Carolina,73,48,47.4
Fairfield Harbour,North Carolina,73.7,53.5,52.6
Marble,North Carolina,69,43.5,56.6
Hickory,North Carolina,70,48,46.4
Clinton,North Carolina,72.6,50.3,49
Lexington - Yadkin College,North Carolina,70.3,46.7,42.4
Rural Hall,North Carolina,67.8,46.1,46.5
Dover,North Carolina,73.4,49.7,49.7
Kill Devil Hills,North Carolina,70.2,54,51
Winston-Salem - Airport,North Carolina,69.5,47.1,43.5
Black Creek,North Carolina,72.2,49.3,46.8
Carthage,North Carolina,72.2,48.5,46.6
Sparta,North Carolina,64.5,42.5,50.8
Wilkesboro,North Carolina,69,43.8,51.2
Andrews,North Carolina,70,42,61.2
Pinehurst,North Carolina,73.1,49.2,48.2
Durham,North Carolina,71.1,47.1,44.4
Eskota,North Carolina,50.4,34.8,74.2
Wrightsville Beach,North Carolina,73.5,53.8,54.8
Camp Lejeune,North Carolina,71,51,52.9
Arden,North Carolina,66.8,44.4,46.8
Nags Head,North Carolina,69.7,53.7,52.7
Clayton,North Carolina,71.7,49.1,47
Wake Forest,North Carolina,70.4,47.7,46.6
Edenton,North Carolina,70.6,52.4,48.1
Raleigh,North Carolina,71.7,50,43.3
Camden,North Carolina,70,51,46.8
South Weldon,North Carolina,,,44.8
Currie,North Carolina,74.6,49.3,
Castle Hayne,North Carolina,74.1,51.1,57.2
Charlotte - Johnson and Wales University,North Carolina,70.3,51.3,44.2
Burgaw,North Carolina,73.6,50.5,
Fort Bragg,North Carolina,72,52,46.3
Hatteras,North Carolina,69.2,56.8,53.4
Topton,North Carolina,69.4,42.2,62.8
Marion,North Carolina,68,44,54.8
Cedar Mountain,North Carolina,,,72.8
Oxford,North Carolina,70.5,48,44.3
Candor,North Carolina,71.1,49,46.6
Casar,North Carolina,,,50
Pinetops,North Carolina,72,48.9,45.8
Colfax,North Carolina,69.3,47.6,43.5
Mont Gilead,North Carolina,75,48.1,43.7
Trenton,North Carolina,,,52.6
Lumberton,North Carolina,73.9,51.4,43.5
Rosman,North Carolina,---,---,78.2
High Point,North Carolina,71,48.3,44.8
Paw Creek,North Carolina,71.1,49.9,42.4
Swannanoa,North Carolina,69.1,42.4,42.8
Glen Alpine,North Carolina,,,48.9
Enka,North Carolina,67.4,44.1,40.8
Raeford,North Carolina,72,48.3,46.5
Beaufort,North Carolina,70.5,55.3,54.6
Lewiston Woodville,North Carolina,72.1,48.2,47.4
Blowing Rock,North Carolina,58.6,40.2,64.3
Wrightsboro,North Carolina,71,51,51.1
Spring Lake,North Carolina,73.1,52,44.8
Shallotte,North Carolina,73.5,53.7,53.7
Eden,North Carolina,,,45.7
Danbury,North Carolina,68.5,43.5,46.1
Evergreen,North Carolina,74.1,50,48.9
Tuckasegee,North Carolina,67.3,40.5,54.6
Albemarle,North Carolina,72.5,47.8,47.2
Atlantic Beach,North Carolina,69,53,53.6
Longwood,North Carolina,73.8,50,54.1
Havelock,North Carolina,72.7,53.8,56.1
Clinton - East,North Carolina,73.3,49.6,47.7
Yanceyville,North Carolina,69.7,47.6,48
Franklin,North Carolina,68.9,42.9,53.4
Blairmont,North Carolina,61.4,39.2,52.7
Banner Elk,North Carolina,60.9,38.4,50.7
Grandfather,North Carolina,53.7,38.8,62.1
Chinqua Penn Plantation,North Carolina,68.2,46.8,44.9
Roper,North Carolina,72.7,49.6,52.1
Avon,North Carolina,66,55,55.2
Rocky Mount,North Carolina,72.4,49.6,46.8
Lake Junaluska,North Carolina,66.6,41.5,46.1
Sharpsburg,North Carolina,71.3,48.4,44.3
Hot Springs,North Carolina,69.1,45.8,44
Pembroke,North Carolina,73.7,50,46.9
Bridgeton,North Carolina,72.9,52,52.9
Lewisville,North Carolina,,,41.4
Pumpkin Center,North Carolina,74.1,50.4,54.3
Taylorsville,North Carolina,68.6,49.7,46.4
Lenoir,North Carolina,70.7,45.3,48.9
Glenwood,North Carolina,70.2,45.5,54.2
Elizabeth City,North Carolina,70,51,46.8
Carrboro,North Carolina,71.4,47.8,46.6
Forest City,North Carolina,69.6,47.6,49.6
Elizabethtown,North Carolina,73.7,50.2,46.9
Jacksonville,North Carolina,73,53,52.7
Murfreesboro,North Carolina,70.2,47,48.1
Hollister,North Carolina,70.4,46.9,45.3
Raleigh - NC State,North Carolina,70.7,50,45.2
Woodleaf,North Carolina,69.6,46.2,42.8
Canton,North Carolina,66,41.3,41.3
Shawboro,North Carolina,71.7,50.2,49
Lexington,North Carolina,71.7,48.2,45.2
Laurinburg,North Carolina,73.4,50.4,40
Princeville,North Carolina,71,48,47.7
Wesley Chapel,North Carolina,71.2,50.1,43.8
Catawba,North Carolina,,,46.8
Wilbar,North Carolina,,,53.2
Lumberton - KCOU Tower,North Carolina,73.4,50.6,47.8
Cherokee,North Carolina,68.1,39.3,55
Gum Neck,North Carolina,71,49.4,
Merry Hill,North Carolina,71.3,50.9,48.9
Robbinsville,North Carolina,65.8,42.1,61.3
Cataloochee,North Carolina,64.8,38.9,49.7
Hope Mills,North Carolina,74,52,44.5
Hazelwood,North Carolina,64,41,46.7
Greensboro,North Carolina,69.2,49.1,42.2
Greenville,North Carolina,73,50,48.6
Rockingham,North Carolina,73,50,48.4
Monroe,North Carolina,72.9,48.7,46.2
Lynn,North Carolina,72,48.2,62.4
Fayetteville,North Carolina,73.4,49.9,47.1
Gastonia,North Carolina,72.1,49.9,45.2
Lake Toxaway,North Carolina,64.1,42.2,90.4
Statesville,North Carolina,72,48,48.9
Little Switzerland,North Carolina,64.5,39.1,58.3
Asheville,North Carolina,66.8,44.9,45.6
Tarboro,North Carolina,72.6,49,46.2
Raleigh - Lake Raleigh,North Carolina,,,47.5
Idlewild,North Carolina,,,56
Barker Heights,North Carolina,66,42,57.5
Beech Creek,North Carolina,60.3,41.7,47.3
Beech Mountain,North Carolina,52.8,38.2,51.5
Belhaven,North Carolina,72.3,51.2,50.1
Catawba - East,North Carolina,,,46.5
Myrtle Grove,North Carolina,73.9,53.6,58.4
Fletcher,North Carolina,66.2,39.9,46.4
Burlington,North Carolina,70.4,47.3,45.1
Elkin,North Carolina,,,47.2
Bryson City,North Carolina,68.6,42.6,58
Skyland,North Carolina,67.4,42.7,47.9
Glendale Springs,North Carolina,,,56.3
Buxton,North Carolina,69.4,55.4,56.9
Mortimer,North Carolina,68.5,40.9,54.9
King,North Carolina,,,46.5
Morehead City,North Carolina,72.2,54.4,55.5
Jamestown,North Carolina,66,46,42.6
Simpson,North Carolina,72.5,49.8,49
Marshall,North Carolina,,,42.6
Salisbury,North Carolina,71.5,48.4,45.1
Brickhaven,North Carolina,73,47.3,46.4
Ocracoke,North Carolina,68.5,56.2,58.2
East Bend,North Carolina,69.9,45,44.6
Siler City,North Carolina,71,46.3,46.6
Winston-Salem,North Carolina,69.7,49.5,46.9
Petersburg,North Carolina,,,49
Brevard,North Carolina,68.2,42.6,64.7
Odessa,Delaware,65.5,44.2,39.7
Bellefonte,Delaware,60,42,44.9
Glasgow,Delaware,64.1,43.8,45.8
Brookside,Delaware,62,42,43.3
Greenwood,Delaware,64,42,43.5
Georgetown,Delaware,66.1,44.5,44.1
Houston,Delaware,66.4,45.5,45.1
New Castle,Delaware,62,42,41.1
Cheswold,Delaware,66.3,47.4,46.1
Little Creek,Delaware,64,47,42.7
Newark,Delaware,64.6,43.6,43.7
Dover,Delaware,66,46.2,44.7
Rogers Development,Delaware,65.8,46.6,43.8
Montchanin,Delaware,62.9,44.9,46.5
Dover Air Force Base,Delaware,60,44,38.9
Wilmington,Delaware,63.8,45,42.1
Lewes,Delaware,65.5,47.4,45.7
Red Hill,Pennsylvania,65.9,45.3,47.7
Point Marion,Pennsylvania,62.6,41.4,39.6
Somerset,Pennsylvania,59.4,36.3,48.3
Slippery Rock,Pennsylvania,60.5,38.7,43.4
Berkley,Pennsylvania,63.2,43.7,45.2
Freeport,Pennsylvania,,,40.7
Patton,Pennsylvania,59.2,35,39.3
Braddock,Pennsylvania,37.9,27.8,38.2
McConnellstown,Pennsylvania,61.3,41.8,38.6
Aquashicola,Pennsylvania,65,36.9,43.9
Confluence,Pennsylvania,62.2,37.3,44.3
Light Street,Pennsylvania,59.4,37.6,
Bernville,Pennsylvania,,,46
Reading,Pennsylvania,61.5,40.3,45.6
Manns Choice,Pennsylvania,63.8,38.9,38.6
Nanty Glo,Pennsylvania,,,47.7
Indiana,Pennsylvania,62,38,44.4
Russell,Pennsylvania,3,21.5,44.9
Avonmore,Pennsylvania,62.8,40.9,41.9
Salix,Pennsylvania,,,42.8
Morrisville,Pennsylvania,60,44,43.7
Revloc,Pennsylvania,57.7,36.9,43.7
Port Clinton,Pennsylvania,58.6,36.4,44.6
Doylestown,Pennsylvania,56,38.5,47.9
Whitesburg,Pennsylvania,,,40.5
Rural Valley,Pennsylvania,61.4,36,41.3
Orefield,Pennsylvania,59.4,34.7,46.8
